"sites" "long" "lat" "j.site" "a.exp" "b.exp" "r2.exp" "aic.exp" "a.pow" "b.pow" "r2.pow" "aic.pow" "mean.sing.value"
"14059" "Loc_126032" -149.2682927 -22.95 11712 0.263965640148976 5.33847980867785e-06 0.0167702768035687 -19729.8280018804 -0.442803810529592 0.0789314462285381 0.0309472727004961 -19919.5228877329 0.312203284454862
"14067" "Loc_126114" -69.26829268 -22.95 11713 0.275052781796555 2.03989305344001e-05 0.417552663954782 -32071.274617582 -1.08736161736509 0.140797091617056 0.51519923712879 -34467.9780804698 0.420886669830874
"14068" "Loc_126115" -68.29268293 -22.95 11714 0.36281066343217 1.78061634263701e-05 0.339116563871506 -34050.0433646623 -0.715579273047418 0.130356394372485 0.475976322612231 -37080.7257772127 0.476252726485318
"14069" "Loc_126116" -67.31707317 -22.95 11715 0.32078049022761 2.15306382766203e-05 0.406079897394145 -32238.8964540263 -1.14738624247486 0.152519166057101 0.567963011310774 -36395.3454562619 0.463076752087763
"14070" "Loc_126117" -66.34146341 -22.95 11716 0.319198885935942 2.34079239654784e-05 0.410053910266367 -30772.6265923465 -1.32781681461295 0.163403603746076 0.579757403122691 -35202.9047738661 0.471945866913593
"14071" "Loc_126118" -65.36585366 -22.95 11717 0.352102431480998 3.51052286444667e-05 0.303531985593594 -18929.0523227041 -2.4934838058609 0.227357374113354 0.43249726420658 -21603.635560264 0.553761717168432
"14072" "Loc_126119" -64.3902439 -22.95 11718 0.342692515191031 3.63563960954276e-05 0.230551680786267 -12840.0611710619 -2.72337105827641 0.234300990754309 0.325998333294614 -14569.8757592578 0.552493905155748
"14073" "Loc_126120" -63.41463414 -22.95 11719 0.336389257443746 3.51308075764526e-05 0.219629169347771 -12426.8051948538 -2.64249273770311 0.229409159843579 0.31996675417658 -14224.3585304083 0.542045642282804
"14074" "Loc_126121" -62.43902439 -22.95 11720 0.3450836891665 3.43810541320311e-05 0.203731369552848 -11903.0893054247 -2.60280627709334 0.228828561556487 0.30757139233345 -13728.1219727129 0.544122010655832
"14075" "Loc_126122" -61.46341463 -22.95 11721 0.341773264317226 3.46199587474734e-05 0.208260803474889 -12052.8712521813 -2.59574629901952 0.228275167084171 0.311905932436101 -13885.4142602095 0.542376321220406
"14076" "Loc_126123" -60.48780488 -22.95 11722 0.335967677452869 3.53393599022397e-05 0.214047776895244 -11990.5432637558 -2.70494706968121 0.231392300336515 0.320760372232383 -13896.43086706 0.541078915188474
"14077" "Loc_126124" -59.51219512 -22.95 11723 0.337672900628042 3.53408872229483e-05 0.210150068397911 -11813.3419583676 -2.70300309718501 0.231573344590871 0.317299181479568 -13717.4560918983 0.541729902604977
"14078" "Loc_126125" -58.53658537 -22.95 11724 0.337661221571732 3.53472127692553e-05 0.209030266482208 -11866.7626437372 -2.7256642209726 0.232193193879133 0.320857769414528 -13857.6394737583 0.541181943183634
"14079" "Loc_126126" -57.56097561 -22.95 11725 0.343028995514608 3.80460148908037e-05 0.207025444277628 -10966.855198762 -3.07093586773902 0.245879915783006 0.321762255734323 -13008.2013799219 0.556092972448598
"14080" "Loc_126127" -56.58536585 -22.95 11726 0.347565695256422 3.55969916124467e-05 0.192289679523588 -10945.2748823203 -2.79056253500609 0.23595492868566 0.303061518979988 -12871.8551320825 0.548118362563074
"14081" "Loc_126128" -55.6097561 -22.95 11727 0.339938346701354 3.67933628565951e-05 0.197001710560798 -10595.4058910551 -3.02677231686391 0.242641933228241 0.311815576377399 -12610.6623438972 0.547593688000537
"14082" "Loc_126129" -54.63414634 -22.95 11728 0.338546773734518 4.23885498103833e-05 0.215038524151113 -9969.07370288831 -3.71645239142595 0.265999867457805 0.328766855505569 -12013.3566898142 0.569660174756603
"14083" "Loc_126130" -53.65853658 -22.95 11729 0.354176080401276 4.09949151188167e-05 0.197062490446098 -9784.3497004098 -3.6037642883831 0.264398194049197 0.313763174511948 -11835.6332336724 0.573720070915396
"14084" "Loc_126131" -52.68292683 -22.95 11730 0.361258287832348 4.0320941270719e-05 0.187733282239267 -9664.57580376794 -3.58173519007208 0.264268923677789 0.306211923120301 -11723.8018923861 0.575184829488894
"14085" "Loc_126132" -51.70731707 -22.95 11731 0.375145461939569 3.8669687451659e-05 0.172579122134363 -9664.45699017127 -3.38515734635368 0.259940687730204 0.290034648027479 -11664.0610605887 0.577384253075258
"14086" "Loc_126133" -50.73170732 -22.95 11732 0.38490224371711 3.7789604033255e-05 0.160595132588962 -9440.09018235683 -3.34037991182877 0.259495151302311 0.277658807456992 -11401.7943450686 0.580028757286126
"14087" "Loc_126134" -49.75609756 -22.95 11733 0.393562057439028 3.66979085310849e-05 0.150447288985012 -9402.1120090857 -3.25435071120036 0.257542863266583 0.266683756463531 -11323.8153711721 0.581178327965204
"14088" "Loc_126135" -48.78048781 -22.95 11734 0.391123363103478 3.67355736361196e-05 0.152138506199838 -9493.91563734044 -3.27101752203595 0.257421701613323 0.264770427803879 -11355.5586909152 0.579252992882584
"14089" "Loc_126136" -47.80487805 -22.95 11735 0.387234660820309 3.10264646450124e-05 0.134456853257702 -10259.3662953824 -2.54454303491192 0.229574011558221 0.238724129071377 -11935.8948273201 0.552410063862534
"14090" "Loc_126137" -46.82926829 -22.95 11736 0.413743310861869 2.77729130869674e-05 0.107593733541765 -10315.2974553742 -2.19582892324926 0.21929229139372 0.20752903083859 -11866.4951065846 0.557647234652526
"14091" "Loc_126138" -45.85365854 -22.95 11737 0.416378786504137 2.73863907634607e-05 0.103621890162849 -10257.7671461756 -2.1807029812664 0.218714662354547 0.199562099086637 -11736.3163289774 0.557635769187797
"14092" "Loc_126139" -44.87804878 -22.95 11738 0.417663482249473 2.71555499441208e-05 0.100698900992287 -10187.4309201217 -2.21658395302183 0.219829251992926 0.194432320901274 -11625.0641326617 0.557280450486535
"14093" "Loc_126140" -43.90243902 -22.95 11739 0.403651385065038 2.86509608130263e-05 0.111459819387685 -10127.3712063416 -2.42981356132975 0.225802531053161 0.20146432299812 -11522.2889171388 0.552816771510396
"14094" "Loc_126141" -42.92682927 -22.95 11740 0.410775844726291 2.75507048303975e-05 0.103332991136845 -10177.1978069019 -2.32716801023414 0.2224253853066 0.187990064967627 -11472.4831710491 0.553101746914263
"14095" "Loc_126142" -41.95121951 -22.95 11741 0.404629495545922 2.76769644158599e-05 0.107979695697984 -10674.9422435102 -2.51964089898036 0.227527661994004 0.1983644266477 -12070.3114058027 0.548630769450878
"14096" "Loc_126200" 14.63414634 -22.95 11742 0.471592175528496 1.36846688262059e-05 0.021551485076273 -12043.4879879934 -0.43375930430414 0.125264036541663 0.0584460165230818 -12545.5069177515 0.530529393906626
"14097" "Loc_126201" 15.6097561 -22.95 11743 0.428914958849168 2.17225051437114e-05 0.0504034725703492 -11362.3761572318 -1.06339152781107 0.165257860757726 0.106848733821187 -12162.770287407 0.525835723856411
"14098" "Loc_126202" 16.58536586 -22.95 11744 0.39194240067593 2.77666491419808e-05 0.076829430766962 -10680.2728005892 -1.70450094026671 0.194487017288669 0.152292858083843 -11794.0990968276 0.519722495021573
"14099" "Loc_126203" 17.56097561 -22.95 11745 0.387564868103639 2.82664139476121e-05 0.0825377185787284 -11084.8177796338 -1.66808495975986 0.192661468509116 0.158668087509055 -12216.2298136184 0.518064432569339
"14100" "Loc_126204" 18.53658537 -22.95 11746 0.375586627407627 3.02475919551486e-05 0.0943975447551059 -11150.3717100688 -1.81032949076055 0.198236724182362 0.173996432081256 -12352.0010237263 0.516383704074808
"14101" "Loc_126205" 19.51219512 -22.95 11747 0.364632735734161 3.11857399794905e-05 0.108927070351602 -12073.242822432 -1.80193139626252 0.196829381536773 0.189323055647964 -13308.2471389404 0.511489859966472
"14102" "Loc_126206" 20.48780488 -22.95 11748 0.36525297568094 3.01415338701302e-05 0.112609357629872 -13141.2408237561 -1.68963811849454 0.191372005597653 0.196789312651567 -14443.0076944074 0.507614853547154
"14103" "Loc_126207" 21.46341463 -22.95 11749 0.363427878692667 3.18877315434045e-05 0.118226188240713 -12693.0952634601 -1.79727644788802 0.19713025526827 0.200618865720692 -13974.3496851791 0.513018550711297
"14104" "Loc_126208" 22.43902439 -22.95 11750 0.360269301309155 3.24602348327269e-05 0.122822710440299 -12762.8054961499 -1.82374688265237 0.19817909483444 0.20519796620389 -14050.8298161244 0.512719931547752
"14105" "Loc_126209" 23.41463415 -22.95 11751 0.355057536594797 3.31622796125937e-05 0.129908426619296 -12952.700806835 -1.86946896782273 0.199733643788628 0.212941306286016 -14262.6621371086 0.511398889741139
"14106" "Loc_126210" 24.3902439 -22.95 11752 0.347581031420547 3.36445550171334e-05 0.134197244311879 -12816.9133416262 -1.83633456452202 0.197542753378486 0.209872236317886 -14011.5045220353 0.507538105220768
"14107" "Loc_126211" 25.36585366 -22.95 11753 0.349284038473023 3.45254148917704e-05 0.129479774003495 -11933.9369374541 -1.89283379020541 0.200873009236209 0.20151994456513 -13062.1592313895 0.512167759225934
"14108" "Loc_126212" 26.34146342 -22.95 11754 0.328241246765905 3.71253054870945e-05 0.14521011696288 -11529.503389338 -2.14093057439013 0.208950567715905 0.216499872658693 -12666.9135681099 0.506700140440501
"14109" "Loc_126213" 27.31707317 -22.95 11755 0.307041098714553 3.99437084770976e-05 0.159577847386531 -10904.837864025 -2.38539371472806 0.216453110979678 0.225920270757695 -11978.8367181617 0.502359822924944
"14110" "Loc_126214" 28.29268293 -22.95 11756 0.298317167341836 4.15933652880559e-05 0.167345704512059 -10637.4296279844 -2.53278072730069 0.22132345438015 0.230665116350055 -11670.4527281829 0.502575918035101
"14111" "Loc_126215" 29.26829268 -22.95 11757 0.270339168053844 4.5326686267756e-05 0.188597949564003 -10117.0808169068 -2.9643636470796 0.233273066139306 0.249700625814927 -11139.6446008174 0.49770295007583
"14112" "Loc_126216" 30.24390244 -22.95 11758 0.269979984321496 4.54325850319293e-05 0.190385327400505 -10213.4276609222 -2.95041120680276 0.232859708122121 0.24742806839581 -11167.6883454933 0.497841832569182
"14113" "Loc_126217" 31.2195122 -22.95 11759 0.271449347244325 4.49856776972326e-05 0.190110916557808 -10356.0655278757 -2.83874290366969 0.229376259621502 0.239339986046875 -11175.1313970558 0.497098283145821
"14114" "Loc_126218" 32.19512195 -22.95 11760 0.297046937928677 4.08853005905642e-05 0.179899942966019 -11850.1885706042 -2.35235019674948 0.214342174777332 0.224066643482278 -12573.2418456833 0.498832872477667
"14115" "Loc_126219" 33.17073171 -22.95 11761 0.292883314211899 4.13635976151309e-05 0.189162887910585 -12285.176567749 -2.41942621641596 0.216285703342692 0.230167794229038 -12962.9720585081 0.497811787344958
"14116" "Loc_126220" 34.14634146 -22.95 11762 0.291716295745981 4.09583201791587e-05 0.194296551856432 -12815.397431463 -2.41227116973559 0.215428111706852 0.231699366093863 -13436.2473319957 0.495415545728403
"14117" "Loc_126221" 35.12195122 -22.95 11763 0.307083598909685 3.79522896078545e-05 0.165013063303982 -12161.5503473275 -2.16191863993079 0.206492590955684 0.199207764877841 -12707.6901652854 0.494405646504849
"14118" "Loc_126222" 36.09756098 -22.95 11764 0.203207125521831 3.80139562269754e-05 0.355156857819466 -22078.758945493 -2.73936578816969 0.209621993128371 0.431646812996468 -23727.8938751964 0.418899567906783
"14121" "Loc_126229" 42.92682927 -22.95 11765 0.631198269114934 -6.84970504712456e-06 0.00585143371994212 -16725.0816688805 0.610411345400598 -0.000510433315206657 6.56949750599267e-07 -16648.440197794 0.608629595837454
"14122" "Loc_126230" 43.90243903 -22.95 11766 0.648745878073418 -9.42586496228404e-06 0.00953112313733528 -15306.9120504831 0.674132907600618 -0.0175522352242219 0.000618915618139426 -15189.9151682793 0.618736857613244
"14123" "Loc_126231" 44.87804878 -22.95 11767 0.600920863794863 -3.02956496013622e-07 1.5890021936249e-05 -20523.7202939997 0.346214333817098 0.0549595070647295 0.0109073923655527 -20666.7568421635 0.599874589938892
"14124" "Loc_126232" 45.85365854 -22.95 11768 0.565784994395372 4.55286116249296e-06 0.00453602794633279 -22756.3354786531 0.0849920670029345 0.0878547627273838 0.0373229180147034 -23193.7601434255 0.582490438109515
"14125" "Loc_126233" 46.82926829 -22.95 11769 0.6517831657988 -7.60048109207245e-06 0.00694574025866401 -17283.8734452047 0.637155364401896 -0.0028023759064122 1.66883585525079e-05 -17193.0565807424 0.627939508482733
"14126" "Loc_126234" 47.80487805 -22.95 11770 0.570473497144663 6.87522292290417e-06 0.00782775702074945 -19536.4363429012 0.0961690505207521 0.0898667663442414 0.027577727518191 -19799.0483505616 0.595197211933557
"14128" "Loc_126301" 113.1707317 -22.95 11771 0.279665503214992 4.52254227904082e-05 0.502473981301364 -23788.8150963783 -4.24703173945729 0.268425791157902 0.522011030449254 -24312.0413444326 0.529274114920085
"14129" "Loc_126302" 114.1463415 -22.95 11772 0.358970164048677 4.97540076438506e-05 0.309023737552729 -14622.5723691743 -4.53143040267547 0.292170731835289 0.337872342427723 -15179.5861051165 0.597886963112722
"14130" "Loc_126303" 115.1219512 -22.95 11773 0.385934375361082 4.56320358357366e-05 0.302371954462726 -16472.0325314617 -3.66470519147978 0.274019290244537 0.341713081579397 -17230.1607862855 0.600893978517484
"14131" "Loc_126304" 116.097561 -22.95 11774 0.384649910851452 4.59984747431566e-05 0.304553708937005 -16329.8382248378 -3.63735413641735 0.27368427551027 0.346806706538524 -17148.5107306909 0.601708229811074
"14132" "Loc_126305" 117.0731708 -22.95 11775 0.38575656814897 4.56468994209445e-05 0.309332933575976 -16668.7958793622 -3.45839009975345 0.269295739789947 0.351111316390254 -17483.7593266859 0.601549170529052
"14133" "Loc_126306" 118.0487805 -22.95 11776 0.382565002896294 4.6604649417137e-05 0.310366524753705 -16192.3728934404 -3.56100690033009 0.272408150463307 0.354417848866022 -17054.5006586233 0.603248138445077
"14134" "Loc_126307" 119.0243903 -22.95 11777 0.379526712322575 4.71554957215192e-05 0.313850806715451 -16026.1092803381 -3.64121963254429 0.274545113259672 0.362499534665425 -16986.6162656502 0.603616913292558
"14135" "Loc_126308" 120 -22.95 11778 0.375061266599053 4.80239320058949e-05 0.316474790638197 -15661.3513980882 -3.82120775369748 0.279070362346372 0.371437777481881 -16756.2356127439 0.60421943468779
"14136" "Loc_126309" 120.9756098 -22.95 11779 0.370037910900064 4.79524243117299e-05 0.331495212322729 -16325.4197896519 -3.7836390168807 0.277367831387655 0.390361287379775 -17529.344253112 0.601166742581896
"14137" "Loc_126310" 121.9512195 -22.95 11780 0.367463403724552 4.78305600911085e-05 0.341170187685223 -16758.1516548386 -3.73615796360412 0.275815620721966 0.40250788428536 -18034.5269277822 0.599516083445983
"14138" "Loc_126311" 122.9268293 -22.95 11781 0.36659278402731 4.73747090325608e-05 0.349952296678039 -17304.9547842784 -3.63472014474879 0.272908942400742 0.413282041257596 -18643.7271984634 0.597757864952532
"14139" "Loc_126312" 123.902439 -22.95 11782 0.353051465030601 4.73936475650848e-05 0.382841682639295 -18586.5368532459 -3.69617674799963 0.2721544012801 0.454156827185934 -20190.3476930147 0.589639226629023
"14140" "Loc_126313" 124.8780488 -22.95 11783 0.348926016679701 4.74194130827457e-05 0.393221492560768 -18936.2307982486 -3.70549076484393 0.271818529173936 0.467643938119024 -20645.2792698887 0.587577352917471
"14141" "Loc_126314" 125.8536586 -22.95 11784 0.348310029115839 4.74931383290051e-05 0.395441589010116 -18957.2901628388 -3.68999214702341 0.27153988350979 0.470115670673535 -20679.2466058626 0.587942157905325
"14142" "Loc_126315" 126.8292683 -22.95 11785 0.34365686557564 4.75917525800165e-05 0.406738474632275 -19317.6230911568 -3.69393056059813 0.271045435415264 0.482348333637638 -21098.2653391978 0.585858114026114
"14143" "Loc_126316" 127.8048781 -22.95 11786 0.346936488989533 4.76175965949511e-05 0.40135057035629 -19093.9054417028 -3.62225307966613 0.270011669107744 0.472827150002617 -20754.5813430829 0.588542151674996
"14144" "Loc_126317" 128.7804878 -22.95 11787 0.344295431266827 4.83015387771572e-05 0.401739086365881 -18772.2641739208 -3.70949662820541 0.272465635313464 0.472593369828093 -20418.6701478346 0.589944617331018
"14145" "Loc_126318" 129.7560976 -22.95 11788 0.34060239909034 4.87069954053904e-05 0.407809320907811 -18811.4646935325 -3.7497864597163 0.273301569119422 0.477628641357197 -20449.9661784924 0.58968142603925
"14146" "Loc_126319" 130.7317073 -22.95 11789 0.342045621235225 4.91702772288434e-05 0.400902534353036 -18324.8100682491 -3.76847342955823 0.274560334897481 0.467157801844432 -19855.5459719082 0.592859592345967
"14147" "Loc_126320" 131.7073171 -22.95 11790 0.344922767902982 4.936153203306e-05 0.393325023758374 -17937.2731197326 -3.72987522045283 0.274424654692104 0.454940858011605 -19336.0916204727 0.595925116141436
"14148" "Loc_126321" 132.6829269 -22.95 11791 0.338742207692444 5.10579697134444e-05 0.387531824629182 -16890.8209690373 -4.06372138746663 0.282889740246184 0.451905137630174 -18341.2267860072 0.598934308787905
"14149" "Loc_126322" 133.6585366 -22.95 11792 0.340092203045578 5.04808418259217e-05 0.391457094999227 -17316.8875482347 -3.88896750400311 0.278639265969883 0.451180615697842 -18666.0630182063 0.598250490334033
"14150" "Loc_126323" 134.6341464 -22.95 11793 0.338962920049133 5.03966961898642e-05 0.395204798362907 -17509.5347415505 -3.83471002580119 0.277170811265333 0.452146867705823 -18801.0409909797 0.597863991440353
"14151" "Loc_126324" 135.6097561 -22.95 11794 0.340117351960195 4.90827961765185e-05 0.407911246638983 -18643.7035379938 -3.54291212667449 0.269050952157099 0.459079854993072 -19824.2204972747 0.594304897159271
"14152" "Loc_126325" 136.5853659 -22.95 11795 0.332051529556102 4.8632503754425e-05 0.429214832234534 -19649.0124061981 -3.47105514350931 0.265467177616184 0.478451830138787 -20827.2617017055 0.588242217834333
"14153" "Loc_126326" 137.5609756 -22.95 11796 0.330091732220165 4.86538285876883e-05 0.433387376925148 -19817.7038542305 -3.42779436787896 0.26411252658025 0.47800960068739 -20889.0541936036 0.587757376400231
"14154" "Loc_126327" 138.5365854 -22.95 11797 0.334443936717349 4.8714904516384e-05 0.423964483142417 -19492.392813709 -3.39772245544672 0.264197619780894 0.465958257238413 -20481.0493116315 0.591327392567288
"14155" "Loc_126328" 139.5121951 -22.95 11798 0.334254823319284 4.80637407860593e-05 0.431423393993692 -20126.61732443 -3.27422003327797 0.260322765803083 0.469980116742558 -21043.7807773971 0.589368100105709
"14156" "Loc_126329" 140.4878049 -22.95 11799 0.337763973558534 4.79756191898265e-05 0.425104471616663 -19998.5431506763 -3.23368755190942 0.259795391510032 0.461262633735065 -20846.987584498 0.591861542079311
"14157" "Loc_126330" 141.4634147 -22.95 11800 0.33381288209221 4.76404363979572e-05 0.438151213877929 -20711.9002479093 -3.19090869209478 0.257660375573776 0.47246290908606 -21534.9205175837 0.588787784331621
"14158" "Loc_126331" 142.4390244 -22.95 11801 0.332944998414663 4.7490124381057e-05 0.439935640137726 -20890.7970772652 -3.18557706540437 0.257239504516227 0.473804576477448 -21705.5296416857 0.588341871600995
"14159" "Loc_126332" 143.4146342 -22.95 11802 0.329122757709551 4.79724911489408e-05 0.442061059886606 -20786.9564255139 -3.27451587050988 0.259482685486115 0.475217862471126 -21587.1559583004 0.588568584652194
"14160" "Loc_126333" 144.3902439 -22.95 11803 0.32500163962631 4.5532031471766e-05 0.406679721040705 -19596.4644521231 -3.06648662618925 0.250631023552826 0.441205245591437 -20379.4989938294 0.576947808785603
"14161" "Loc_126334" 145.3658537 -22.95 11804 0.335013926745906 4.56731030922865e-05 0.377891172104597 -18434.0535176949 -3.08798308444901 0.253057165888949 0.41237119505885 -19178.7862188415 0.584492140746697
"14162" "Loc_126335" 146.3414634 -22.95 11805 0.329751366333914 4.61402569126854e-05 0.387111991417886 -18664.3933149967 -3.18019219141371 0.25516475262032 0.418922313576696 -19360.5154336804 0.583812501118824
"14163" "Loc_126336" 147.3170732 -22.95 11806 0.335007873250655 4.51200313366711e-05 0.381891004021027 -19017.5008182169 -3.03091482056983 0.250866917946143 0.410081263403841 -19627.1885329732 0.583664408924521
"14164" "Loc_126337" 148.2926829 -22.95 11807 0.341277223450703 4.43724250236844e-05 0.368492490709364 -18883.6064844051 -2.97929893513989 0.249657782977154 0.397591615408354 -19499.749205392 0.585253175052323
"14165" "Loc_126338" 149.2682927 -22.95 11808 0.298453899140565 4.92925449152742e-05 0.382467334226335 -16453.2670039455 -3.79621924474643 0.268747707665772 0.395005898156304 -16721.1906689909 0.579920740292428
"14166" "Loc_126339" 150.2439025 -22.95 11809 0.298801484657862 4.88349574110183e-05 0.383117118193835 -16761.9570580456 -3.81929630407925 0.268802393390028 0.394401831477149 -17003.0958908885 0.579045255889194
"14167" "Loc_126340" 151.2195122 -22.95 11810 0.311355490987941 4.63352856516366e-05 0.37608437190054 -17747.4367750685 -3.51113676987655 0.260695259078562 0.386560437455986 -17968.6039269777 0.57704744896571
"14168" "Loc_126341" 152.195122 -22.95 11811 0.241530377214291 1.71735760980921e-05 0.315388570879516 -30960.3232038525 -0.771699118480871 0.113488878615809 0.357256243530665 -31784.5413734478 0.371060967060243
"14169" "Loc_126355" 165.8536586 -22.95 11812 0.193884281823861 1.12814069160753e-05 0.249637468020299 -35548.1774181928 -0.500013259945543 0.0814033853453924 0.249736512652506 -35549.9015278996 0.292041498588164
"14170" "Loc_126356" 166.8292683 -22.95 11813 0.199178709116828 1.41506531722379e-05 0.195061666991247 -26794.7648664252 -0.828708759240737 0.107179320169141 0.223739520657763 -27268.5857695001 0.319587023814658
"14171" "Loc_126357" 167.8048781 -22.95 11814 0.26544527513184 2.9759534039771e-05 0.37589853462409 -25732.507006615 -2.25274307705926 0.19824914689036 0.37872735425272 -25791.842231883 0.476549175812339
"14172" "Loc_126358" 168.7804878 -22.95 11815 0.230023915084201 1.56936161514422e-05 0.188674889812237 -25264.0807455306 -0.950159627199479 0.12031643211419 0.220973747841242 -25794.6721725573 0.357894274179772
"14173" "Loc_126359" 169.7560976 -22.95 11816 0.190058060020315 1.04437338111883e-05 0.235866692476105 -36549.5467953736 -0.474791185091483 0.0779936120588331 0.239016085055379 -36603.4892390645 0.282968458811068
"14174" "Loc_126360" 170.7317073 -22.95 11817 0.113865410394682 7.85914798022066e-06 0.202641448910167 -38419.9153548355 -0.398204759559983 0.0592389590704229 0.20036644703355 -38382.7031237481 0.191896950391686
"14175" "Loc_126361" 171.7073171 -22.95 11818 0.113972031898801 7.82470247273214e-06 0.199837165615954 -38374.0608428902 -0.405598063442851 0.0597733554252188 0.19812733747761 -38346.1812187027 0.191896950391686
"14176" "Loc_126362" 172.6829269 -22.95 11819 0.11410708004984 7.78800204555998e-06 0.196946206849715 -38326.9569734278 -0.414305262836636 0.0604044204341337 0.195769263372891 -38307.8289830645 0.191896950391686
"14179" "Loc_127033" -148.0327869 -23.85 11820 0.265058932366891 5.21447648550303e-06 0.016013745930557 -19719.7822821082 -0.404220660228927 0.0760257379178646 0.0280879825169765 -19881.0418012508 0.312203284454862
"14186" "Loc_127114" -68.36065574 -23.85 11821 0.327161418019732 1.69773547100923e-05 0.372290986749662 -35561.9725029093 -0.72178273467789 0.123743034133613 0.508965617757807 -38769.2650221825 0.442226419002842
"14187" "Loc_127115" -67.37704918 -23.85 11822 0.341846924453178 1.90789197290997e-05 0.369428584719113 -33571.5518985162 -0.852481257564038 0.136764998052794 0.512819816319836 -36941.1903084852 0.466237232469526
"14188" "Loc_127116" -66.39344262 -23.85 11823 0.324751366759326 2.39597997919774e-05 0.401271931756923 -30183.4587313533 -1.37362132005295 0.167084119519229 0.569035687778424 -34477.6834949798 0.479560034576662
"14189" "Loc_127117" -65.40983607 -23.85 11824 0.356240030089416 3.89963987731329e-05 0.265415161983205 -15139.10497448 -3.03302146279844 0.248382715854174 0.381771010575749 -17391.4296450404 0.573843948299165
"14190" "Loc_127118" -64.42622951 -23.85 11825 0.341979656356237 3.44368045308508e-05 0.21122020038497 -12458.4992851094 -2.59334296064049 0.228037611229706 0.311537207675289 -14235.1338117803 0.543647330133188
"14191" "Loc_127119" -63.44262295 -23.85 11826 0.337445001079708 3.49947507444574e-05 0.215246826398995 -12337.9467838644 -2.66124513614133 0.229977293430615 0.317470089289951 -14160.7776704406 0.542524320521757
"14192" "Loc_127120" -62.45901639 -23.85 11827 0.337220144468324 3.54180041143541e-05 0.211850458595778 -11915.2920699428 -2.76804222908155 0.233610942795275 0.31905536927719 -13824.8997143484 0.543740595810302
"14193" "Loc_127121" -61.47540983 -23.85 11828 0.341562516637067 3.45564640398304e-05 0.206073337992811 -12050.9703167084 -2.62612168217685 0.229073760797588 0.312338423430684 -13927.7611688032 0.542299047320453
"14194" "Loc_127122" -60.49180328 -23.85 11829 0.330405310672755 3.62355212975581e-05 0.218804540099425 -11892.5345079765 -2.8236665711817 0.23492581584161 0.325790282894482 -13816.2130758121 0.541671843631501
"14195" "Loc_127123" -59.50819672 -23.85 11830 0.330563188641095 3.6242017608172e-05 0.216278144250131 -11845.2117016038 -2.84671647885087 0.235568285353602 0.327949339410877 -13852.9545788599 0.541214835671169
"14196" "Loc_127124" -58.52459016 -23.85 11831 0.325563319302973 3.5962833026352e-05 0.224001330248571 -12421.5523944885 -2.81790744705777 0.233525057819295 0.339249673415715 -14521.4315112945 0.535979974757078
"14197" "Loc_127125" -57.54098361 -23.85 11832 0.331487518902957 3.69164046899304e-05 0.210794621308457 -11212.1926647463 -2.94993990924534 0.239305296712949 0.320024345991493 -13157.8845436913 0.543831141006616
"14198" "Loc_127126" -56.55737705 -23.85 11833 0.337973427238921 3.62782255055974e-05 0.201741318456567 -11109.5614739993 -2.87327875188518 0.237431033194479 0.310792351148856 -13028.0931289332 0.544911105822893
"14199" "Loc_127127" -55.57377049 -23.85 11834 0.34615274490788 4.15337182236762e-05 0.209560143221746 -10118.352534952 -3.5232457270575 0.26176517841261 0.318322630911865 -12051.8127389691 0.572155460304293
"14200" "Loc_127128" -54.59016394 -23.85 11835 0.346326512040293 4.14299149214846e-05 0.205133690043921 -10001.7960664739 -3.6082463466073 0.263657579797407 0.319606965884972 -12032.8248557592 0.571250240457212
"14201" "Loc_127129" -53.60655738 -23.85 11836 0.352118535711513 4.10218112076944e-05 0.196633436285016 -9813.89590517752 -3.63051681426114 0.264653733152071 0.313384329895414 -11864.9483133231 0.572866068152748
"14202" "Loc_127130" -52.62295082 -23.85 11837 0.358650231808848 4.0026526257139e-05 0.189058994494046 -9966.0455372002 -3.57152512216186 0.263171008534406 0.3098188065602 -12072.0161485097 0.572630779449795
"14203" "Loc_127131" -51.63934426 -23.85 11838 0.376260144660174 3.79053214293753e-05 0.170373018589109 -10034.5166114903 -3.37055051602628 0.258877091383263 0.293668893968802 -12135.9278531143 0.575393762307994
"14204" "Loc_127132" -50.6557377 -23.85 11839 0.400820320319211 3.50168757864433e-05 0.144819290159557 -9975.28241879832 -3.0303301904529 0.251086408885412 0.264576630191675 -11945.7492060628 0.580228911555077
"14205" "Loc_127133" -49.67213115 -23.85 11840 0.407403690360578 3.44409752950189e-05 0.135981288864463 -9699.96921412732 -3.02431181795263 0.25140658886738 0.253133231158972 -11603.0563176878 0.582123510444332
"14206" "Loc_127134" -48.68852459 -23.85 11841 0.428280564591393 3.18512025731147e-05 0.115538893884073 -9629.1656033097 -2.67857394922608 0.242438906434288 0.223477595449777 -11329.0945171781 0.586273833570673
"14207" "Loc_127135" -47.70491803 -23.85 11842 0.418674533641656 2.7047269732788e-05 0.102692290482612 -10377.3549648274 -2.13320070052425 0.217273626018887 0.203434555585747 -11932.7836454104 0.558846586793714
"14208" "Loc_127136" -46.72131147 -23.85 11843 0.421380435029961 2.66637354759679e-05 0.0988441598703825 -10323.809253263 -2.13058918125813 0.217153473537742 0.195841381739359 -11811.2177458561 0.558909942135733
